m	trial	K_relative_error	S_relative_error
50000	141	0.00066344146560748385	-0.0038013498319026118
50000	142	0.0069618201438097493	0.0089472596024391393
50000	143	0.0035117389509247143	0.006283065186260206
50000	144	-0.0046248996968414335	-0.0060651831641118648
50000	145	-0.0066991861911380735	-0.010319111171483208
50000	146	0.0082348611863058974	0.0065794934111373937
50000	147	0.0018519018235969575	0.0044840020337963971
50000	148	-0.0035812473563591185	-0.004400061653999976
50000	149	0.0023256969982494713	0.0030977426315321743
50000	150	0.0057868342584632693	0.0051361441285260323
50000	151	-0.0093067161508086915	-0.011551667049737424
50000	152	-0.0016543655248826283	-0.0007865649966715127
50000	153	-0.0054115760787073475	-0.0021150025970465558
50000	154	6.8395013806954452e-05	0.00060847746410774839
50000	155	0.0029501562820304361	0.0068459128527551538
50000	156	-0.0027609053638840697	0.00015249034287712071
50000	157	0.00037975450346650064	0.003858941036154695
50000	158	-0.0099477826209397602	-0.011870784842444526
50000	159	0.0022093100954749811	0.0019039785950518695
50000	160	0.0012270014900346293	-0.00067384907906398173
50000	161	-0.0014273095887593623	-0.0014160175235710115
50000	162	-0.0018862142725981634	-0.0009000128358220838
50000	163	-0.0024111436768977645	-0.0015272695980929063
50000	164	0.0069477412017164841	0.0063364954588924771
50000	165	0.0027370302025457871	-0.00481872077654244
50000	166	0.0069181823112380858	0.0031723986289085015
50000	167	0.0069982237652743695	0.0063335677727209827
50000	168	0.0039115696952010115	0.0084195441700036788
50000	169	-0.0029794144715655779	-0.0068512669011931981
50000	170	-0.0097142737067075213	-0.0055301485162473352
50000	171	0.002345900506067311	-0.0022606549840850088
50000	172	0.00078635594732601177	-0.001007605302629444
50000	173	0.0038185002461472717	0.0046311182639207082
50000	174	-0.0034511807503930791	-0.002633934970967089
50000	175	0.0081165886144360933	0.0081209201804979259
50000	176	-0.0053036410835224368	-0.0049921861822112001
50000	177	-0.0061718967576440686	-0.0084102597875834739
50000	178	-0.00013398843493006574	-0.000164431685201194
50000	179	0.011745255741790972	0.011816392050631785
50000	180	0.00040994202140320901	-0.0040721608027779466
50000	181	-0.0015428164964647051	0.0036320453578537748
50000	182	-0.0077194599988644752	-0.011924947036619726
50000	183	0.0011124058338265463	0.0010659284284242343
50000	184	0.0026831809075296142	0.0033502555638347253
50000	185	0.0029795912268522073	0.0027881398188829287
50000	186	-0.0025321776971919396	-0.0036535016802355935
50000	187	-0.0071259917334413059	-0.0077917860838278008
50000	188	-0.00030600725244589455	-0.00051794979042496525
50000	189	-0.0035753364115703734	-0.0038569758691634481
50000	190	0.0062548653673826227	0.013748664923904474
50000	191	0.0010308591900138886	0.0042966301188125389
50000	192	-0.0016876184043566056	-0.0018061317059401283
50000	193	-0.00080224760271774276	-0.0014914054424903789
50000	194	-0.00089909886865424671	0.0027808206034536376
50000	195	-0.0043421898083563226	-0.0097804169159041443
50000	196	0.0047177060081657896	0.0037850169603210748
50000	197	-0.0028011800056477743	-0.0026375945786816235
50000	198	0.00012614191530868624	0.0030245504772412612
50000	199	-0.0018599651763042679	-0.0012959823905345225
1660964	0	-0.00044895222036267501	-0.00016497567553552805
1660964	1	-0.0006617447070814686	-0.00054028638551695263
1660964	2	-0.00047307008437713627	-0.0016038650277742095
1660964	3	0.0004857253185106547	-0.00085286904622505766
1660964	4	-0.00065929262435671099	-0.00010832874378952084
1660964	5	-0.00088210494945495377	-0.00098945182720266978
1660964	6	-0.00054342527349326986	-0.00029016737766729417
1660964	7	-0.00071506805870313883	-0.00056663789480060345
1660964	8	-0.00033451051909727525	-0.0011817341194422237
1660964	9	3.3803138212329387e-05	0.00019676268518242779
1660964	10	0.00016519513379886774	0.0008550216244451736
1660964	11	-6.0220982931458167e-06	0.0001519915590417753
1660964	12	0.00092835539332525308	0.0012804574879550223
1660964	13	-0.00032691187894451357	-0.0014607384355448394
1660964	14	9.4874877882844544e-06	-0.0004284246692685123
1660964	15	0.00074675808459012671	0.001010773145453614
1660964	16	-0.0009104146022084203	-0.0002994212521649775
1660964	17	0.0012945662522725332	0.0017577370816861393
1660964	18	-0.00078441279197427605	-0.00026769368245904701
1660964	19	0.00026283449995556651	8.382135024276316e-05
1660964	20	-0.00063267197976857315	-0.0013006904728053437
1660964	21	-0.0004259075641548371	-0.0010713265834718655
1660964	22	-0.0005697117491939574	-0.00089865369195363254
1660964	23	0.00017635311041375168	6.4432279866855069e-05
1660964	24	-0.0001395738080035569	-0.00036115781488477161
1660964	25	-0.00040802359389047194	-0.00049908461096792589
1660964	26	0.00043434039746381714	-8.5194057545479041e-05
1660964	27	-0.0012081949525256652	-0.0016550918330290321
1660964	28	-0.00056199162899051025	-0.0003388383509178583
1660964	29	-0.00034964243500057446	0.0001249570256880439
1660964	30	0.00022956155515863053	-0.00027837970420019342
1660964	31	0.00093340865052904398	0.00099241962769980319
1660964	32	0.00080297401487205988	0.0010916564151695063
1660964	33	-0.00024619008458770519	-0.00035551735804806306
1660964	34	-0.00083866340521032701	-0.0014000814915164916
1660964	35	0.0020512774101781872	0.0021226261663402912
1660964	36	0.0015726866481311497	0.001297312759361402
1660964	37	-0.0001788253280646801	-2.3057816885829752e-06
1660964	38	-0.00034229477918878981	-0.00097810481442595076
1660964	39	0.00080785166604879777	0.00059992315079449021
1660964	40	0.00095498676807426186	0.00090891442687635049
1660964	41	0.00010568624804463411	0.0009741983081534844
1660964	42	0.00056087810434846119	0.00063482347747134682
1660964	43	0.00029607601633574454	-0.00028915385807959382
1660964	44	-0.00011679428776034673	-0.00032213731075314556
1660964	45	0.0011016575252762451	0.0019946583018590758
1660964	46	-0.00076354287750468597	-0.0010837972810092689
1660964	47	0.00033419398124334698	0.00075217141931460674
1660964	48	-0.00051143801316777537	-0.00032892348538482441
1660964	49	0.00055953975769873487	0.00077145032451797491
1660964	50	-0.00066529864566988728	-0.0010779364938274805
1660964	51	0.00017393862864145682	-0.00044316476936101523
1660964	52	0.0004845428827766618	0.0012895130651420228
1660964	53	0.00066270051589301104	0.00089924192472290443
1660964	54	0.0007697299742381869	0.00060234678459147872
1660964	55	-0.0010151878383403146	-0.00041176769517270451
1660964	56	-9.4740585135144606e-05	0.00045631183180572243
1660964	57	3.922316743842913e-06	-7.5675786633699893e-05
1660964	58	0.00073199808482704576	0.00041495582601536185
1660964	59	0.00048412949642995251	0.0012569041740551068
1660964	60	-0.00080948082922049913	-0.00015056607096075592
1660964	61	0.00062646961319190453	0.00076276930891783223
1660964	62	5.8410988053037016e-06	0.00037489976926119439
1660964	63	0.001458712084822622	0.0015840286375452539
1660964	64	-0.00029856801987593329	-0.00012606533657677499
1660964	65	0.00039045934998194198	0.0011285837810217636
1660964	66	-0.00043729135670023123	-0.00053775258654731317
1660964	67	-0.00036295650730644446	0.00050795726471619673
1660964	68	-0.0012583000616028794	-0.00042595696940250782
1660964	69	0.0011329087229179358	0.0013400348132919238
1660964	70	-0.00027939439344071282	-0.00066552215371762369
1660964	71	-0.0010459373370462766	-0.0010132695375169032
1660964	72	-0.00025254454137380034	-0.00081149100740007807
1660964	73	-2.8817529617142235e-05	-0.0012054196315490762
1660964	74	0.00039570766729024598	0.00094584179272882984
1660964	75	-0.00010873911669706526	-0.00029887042630194482
1660964	76	0.00076512780775073175	0.0001582048747759135
1660964	77	-0.00073819129235264125	-0.0016566782115141621
1660964	78	0.00098756943715749834	0.00074386496530132185
1660964	79	0.0008383502366424711	0.00087269211812879277
1660964	80	-0.00055356198213363239	-0.00061810706343479183
1660964	81	-0.00036768963241928798	-0.00090872278872844436
1660964	82	-0.00016027708284860331	-0.00047484827299804078
1660964	83	0.00050491774800742739	0.00055779598879612813
1660964	84	-0.00040031954024599692	-0.00014307483922459951
1660964	85	-0.00021430124562837882	0.00051392821707052505
1660964	86	0.0010042652708068811	0.0010141221667003819
1660964	87	-0.00098944638937914497	0.00051939240963116973
1660964	88	-9.4373139186365584e-05	0.001219139552891102
1660964	89	0.00018790573750027129	0.0013031515135086824
1660964	90	0.00010377227948255019	-0.00044840863157635802
1660964	91	0.00042747874508552997	0.00066104278854783871
1660964	92	-0.0015526262640088717	-0.0022563072459242939
1660964	93	-0.00026913627027314035	-0.000200911554834593
1660964	94	-0.00016927994123205892	-0.00020009633255746451
1660964	95	-0.00022899909536866492	-0.00041765051538922293
1660964	96	-0.0001354620872677792	0.00040726629696830052
1660964	97	0.00098674917855334776	0.0011665026334275463
1660964	98	0.000140340398102623	0.00062120706213919519
1660964	99	-0.00062874460057105175	-0.00076246750559727516
1660964	100	-0.00027124264614297733	-0.00025233665739998745
1660964	101	0.00022980671364258853	-0.00033562152787824928
1660964	102	0.00037200611290977292	0.0005809086420054399
1660964	103	-0.00033835528264825054	-0.0010047868192273324
1660964	104	-0.00031043116124063186	-0.00088151199109864908
1660964	105	-1.366394728496978e-05	0.00012729252734700047
1660964	106	0.00022249215834468927	0.0001929069041419762
1660964	107	0.0010853445275951223	0.0009556685261238318
1660964	108	-0.00012235067850530079	-0.0005554230802307103
1660964	109	-9.1590510884476117e-05	-0.00010039685136309373
1660964	110	0.00089366308192428967	0.00077314686817597789
1660964	111	0.0008576925625267684	0.0014936491299522014
1660964	112	0.00023008744440011775	-0.00032698457834712258
1660964	113	-0.00072769499993730058	-0.00074733081088351749
1660964	114	0.00027934997328937783	0.00036943557670077176
1660964	115	0.00071414976200268043	0.00020141165546583295
1660964	116	0.0011219547824066201	0.00094383678658749304
1660964	117	0.00054691135195361618	0.00042055221678283239
1660964	118	-0.001035514300657403	-0.00079846948399997508
1660964	119	-0.0008189521704750069	-0.0016332570958216275
1660964	120	-8.8308477012688513e-05	0.00012116734375089422
1660964	121	-0.0015586797355371385	-0.0015319932691763016
1660964	122	0.00065967687345103165	0.00060069430700271376
1660964	123	1.0276330016267821e-05	-0.00087018701135632703
1660964	124	-0.00034707483085560931	0.00015935059257077278
1660964	125	-0.00037700795985295965	0.00010129354661558843
1660964	126	0.00052694070886438737	0.00031644612868464428
1660964	127	4.2917413387577596e-06	0.00012039618754267067
1660964	128	-1.9315889578264134e-05	-0.0008679396418354024
1660964	129	0.00017438062778385444	0.00054501682877550195
1660964	130	-0.0012978177867509766	-0.00085945692354594261
1660964	131	-0.00097834800049123594	-0.00059380462636127174
1660964	132	-0.00022576187302791872	0.00012887890583224149
1660964	133	0.0001623813142528352	-0.00013053804258378321
1660964	134	-0.00038162943128594584	-0.00043223638424016997
1660964	135	0.00079402198951306069	-0.00042381976505423413
1660964	136	-0.00097698120035372149	-0.0014457780051070346
1660964	137	0.0014057986206341688	0.00079476127503808058
1660964	138	0.00062144516857554066	0.0010594220856694481
1660964	139	-0.00073521429121481408	-0.0010923020323331256
1660964	140	-0.0013002789186765673	-0.00034498556754847254
1660964	141	-0.0011145879466203379	-0.00095153297479699805
1660964	142	0.00012718118379040355	0.00010517136069077004
1660964	143	0.0011211465958282929	0.0016329860402444218
1660964	144	0.0014578541620653418	0.0018176889686096764
1660964	145	0.0009128522694157315	0.00051447904293344671
1660964	146	0.0001543932204479681	0.0001920696488302287
1660964	147	-0.00028416050492863221	0.00077929408480637008
1660964	148	0.00019494673786524253	-0.0002463216389763101
1660964	149	0.0007243647901562511	0.00040927130310963733
1660964	150	-0.00040748488217601242	-0.00066497132785481305
1660964	151	-0.00044687025327083685	0.00017629399611518437
1660964	152	0.00050822208877554509	0.00099559238467050726
1660964	153	-7.2366561156056441e-05	0.00026413970473893045
1660964	154	-0.00048017614977802214	-0.00045852179442007479
1660964	155	-0.00073589750795777231	-0.00058448465276017547
1660964	156	-0.00075698698627868488	-0.00075396275427341841
1660964	157	-0.0004808247652862141	-0.00017484647499987904
1660964	158	0.00062867813563882713	0.00011775222340060232
1660964	159	0.0012423161692438622	0.0014534608749912081
1660964	160	0.00035933085705663892	-3.982803947277791e-05
1660964	161	-0.00063954210884209495	-0.00051413317354376264
1660964	162	0.00036538894745308248	0.00052095675508190276
1660964	163	0.0009116631544154874	0.001206140062525618
1660964	164	-0.00069797474388766378	-0.0013955426864057374
1660964	165	0.0012494046532314229	0.0016733725925162091
1660964	166	0.00039908228663532164	0.00016556390830491097
1660964	167	-0.0001790537476497045	-0.00040716279095853736
1660964	168	-0.00069071981414203787	-0.0017820902439912301
1660964	169	0.00024252740398034156	0.00039400241018849869
1660964	170	0.001646470900045216	0.0018540214425302182
1660964	171	0.00038443792312081726	0.00036068846199710514
1660964	172	0.001468586899405766	0.0017301517224694862
1660964	173	-0.00053576517334674723	-0.00045468804641413119
1660964	174	-0.00075512472247907247	-0.00085906032892457684
1660964	175	0.00032540275369008498	0.0010229574135420805
1660964	176	0.00016411654790449148	0.00018032604143192188
1660964	177	0.00074989397008806691	0.0011687500029482489
1660964	178	-0.00021472748969786348	-0.0016235184945644354
1660964	179	0.0011288235548523318	0.0013718945812051242
1660964	180	0.00043651096815944257	0.0012789151755385753
1660964	181	0.00016092905217912623	8.8007626801278604e-05
1660964	182	-0.001480766698515712	-0.0012842758620893457
1660964	183	0.00016497631381895417	0.00049207144682861248
1660964	184	0.00026748494254702493	0.00025144867685655825
1660964	185	-0.00063469413629235749	-0.0014025932574515121
1660964	186	-0.00047404514218807314	-0.0011537301325695859
1660964	187	0.00011267171157047784	-7.9840030157707353e-05
1660964	188	-0.00012224070518906949	-0.00022347338218109414
1660964	189	0.0015088898949708884	0.0015347848053974822
1660964	190	0.00044946732889439289	3.4048725266355717e-05
1660964	191	-0.00090143436643363994	-0.00086562617321106483
1660964	192	0.00037311979505361137	-0.00040427646343665913
1660964	193	0.0012743158108021735	0.0015496130376282391
1660964	194	-0.0011921745445210297	-0.0005855642714515108
1660964	195	-0.0010974616449557217	-0.00068973645865300082
1660964	196	-0.00077124496268299314	-0.00095082791769252051
1660964	197	0.00087961781767043057	0.0008622043936981072
1660964	198	-6.4866746204317316e-05	0.00052838188771442418
1660964	199	0.00069866652941641405	0.00054739639650347449
